fit_time,score_time,test_f1,test_roc_auc,test_precision,test_recall
21.90565848350525,0.5991883277893066,0.707581227436823,0.9184423434508189,0.786096256684492,0.6433260393873085
21.020184993743896,0.5811185836791992,0.6782608695652174,0.9138081589463845,0.7844827586206896,0.5973741794310722
20.890077829360962,0.606863260269165,0.6666666666666666,0.903777205114771,0.7594405594405594,0.5940919037199125
21.0593044757843,0.6047389507293701,0.6740061162079511,0.9133259129483742,0.7642163661581137,0.6028446389496718
20.76576852798462,0.563546895980835,0.6695491043854233,0.9101704712932255,0.7687943262411348,0.5929978118161926
21.344285249710083,0.5725116729736328,0.679730557256583,0.9174077173584061,0.7719054242002782,0.6072210065645515
20.72646188735962,0.5345323085784912,0.6765615337043908,0.9076251249035555,0.7780938833570412,0.5984682713347921
19.5279438495636,0.5365469455718994,0.6959134615384616,0.9146337558973451,0.772,0.6334792122538293
18.863569259643555,0.5036404132843018,0.6886264760720945,0.9187487663645818,0.7959770114942529,0.6067907995618839
18.404954195022583,0.5017945766448975,0.6869300911854104,0.9197487279958008,0.7718579234972678,0.6188389923329682
18.560680150985718,0.4938161373138428,0.6711906230721777,0.9091062110755764,0.7694483734087695,0.5951859956236324
22.400259017944336,0.6243364810943604,0.6719319562575942,0.9092612963309792,0.755464480874317,0.6050328227571116
22.208853006362915,0.5546228885650635,0.7004889975550121,0.9180746827370553,0.7936288088642659,0.6269146608315098
19.388187170028687,0.5630347728729248,0.6658506731946144,0.9109071756465967,0.7555555555555555,0.5951859956236324
19.910865545272827,0.5555083751678467,0.6974483596597812,0.9178704048337605,0.7841530054644809,0.6280087527352297
19.996695041656494,0.5466623306274414,0.6587795765877957,0.9129890717248562,0.7644508670520231,0.5787746170678337
20.08126401901245,0.5385124683380127,0.6741433021806853,0.9153337691782294,0.7829232995658466,0.5919037199124726
20.098737239837646,0.5445451736450195,0.6691312384473198,0.9146594480843906,0.765867418899859,0.5940919037199125
21.134740352630615,0.5655546188354492,0.7037943696450428,0.9227707639382507,0.79750346740638,0.6297918948521358
19.987103939056396,0.5395858287811279,0.677536231884058,0.9096152165047465,0.7550471063257066,0.6144578313253012
20.304293155670166,0.5999417304992676,0.6732066217044758,0.9121348186747145,0.7656903765690377,0.600656455142232
19.911020278930664,0.5401034355163574,0.6699751861042184,0.9049064628471044,0.7736389684813754,0.5908096280087527
19.91197419166565,0.5634765625,0.6622356495468278,0.9123863136175522,0.7395411605937922,0.5995623632385121
19.904621839523315,0.5476939678192139,0.6858190709046454,0.9130590082604136,0.7770083102493075,0.6137855579868708
20.601398229599,0.5405580997467041,0.6922126081582199,0.918641287211571,0.7954545454545454,0.612691466083151
20.17830181121826,0.5342791080474854,0.6979293544457977,0.9184263410231912,0.7870879120879121,0.6269146608315098
20.154263496398926,0.5332107543945312,0.6940024479804161,0.917803974146545,0.7875,0.6203501094091903
20.200119495391846,0.5690016746520996,0.6874236874236874,0.9167739150782308,0.7776243093922652,0.6159737417943107
19.85699224472046,0.5718996524810791,0.6587942821628341,0.9011723047019162,0.7614942528735632,0.5805038335158818
24.003045797348022,3.271768569946289,0.6853658536585366,0.9188349972330967,0.7730398899587345,0.615553121577218
