fit_time,score_time,test_f1,test_roc_auc,test_precision,test_recall
18.222209930419922,0.47971034049987793,0.6772875816993463,0.9173498320337782,0.5404172099087353,0.9070021881838074
17.099677562713623,0.580420732498169,0.6758218893050354,0.9104186077018694,0.5453324378777703,0.888402625820569
17.482369422912598,0.486724853515625,0.6603696098562629,0.8985785893050046,0.5285996055226825,0.8796498905908097
18.232940673828125,0.4687464237213135,0.6735112936344969,0.9095366961348409,0.5391190006574622,0.8971553610503282
17.66218852996826,0.533761739730835,0.6746490503715937,0.9072983318753345,0.5417771883289124,0.8938730853391685
17.38743495941162,0.4766876697540283,0.6784830997526793,0.9139681832226598,0.5443121693121693,0.9004376367614879
18.36318278312683,0.49295949935913086,0.6702974444909928,0.9039404700168225,0.5431093007467753,0.87527352297593
17.315064430236816,0.4767272472381592,0.6800166875260742,0.9122532759514806,0.5495616992582603,0.8916849015317286
17.81134605407715,0.4747185707092285,0.6729740847387906,0.9164565283689668,0.538866930171278,0.895947426067908
17.472720623016357,0.4777214527130127,0.6990291262135923,0.9172428906011122,0.5686813186813187,0.9069003285870756
17.670753002166748,0.47771668434143066,0.665837479270315,0.9062921545431484,0.5360480640854473,0.8785557986870897
17.06675410270691,0.48668766021728516,0.6680178354276449,0.905992849878263,0.5305859626529298,0.9015317286652079
17.700472593307495,0.4797043800354004,0.6835970024979184,0.9149425532604254,0.551747311827957,0.8982494529540481
17.790313005447388,0.4787459373474121,0.6811352253756261,0.9076667828324376,0.5506072874493927,0.8927789934354485
17.930073261260986,0.4916877746582031,0.665320952765442,0.9131016814007538,0.527191298784389,0.9015317286652079
17.379666090011597,0.5785655975341797,0.6766541822721598,0.9098233569062922,0.5460040295500336,0.8894967177242888
18.45280933380127,0.4747190475463867,0.6838764282691493,0.9127679102212216,0.5576259489302967,0.8840262582056893
17.2478768825531,0.4697301387786865,0.6722129783693843,0.9139758382767735,0.5422818791946309,0.8840262582056893
18.050098419189453,0.4807415008544922,0.685360824742268,0.9194378222038158,0.5496031746031746,0.9101861993428259
17.448796033859253,0.46988987922668457,0.6647326978864484,0.9074948469144972,0.5346666666666666,0.8784227820372399
18.0241756439209,0.48169779777526855,0.6823626600578274,0.9101276005920503,0.5481088254810883,0.9037199124726477
17.455108880996704,0.4797019958496094,0.659090909090909,0.8996333666025781,0.5355677154582763,0.8566739606126915
17.898763418197632,0.480715274810791,0.675143560295324,0.9102178858936033,0.5400262467191601,0.9004376367614879
17.469320058822632,0.6123623847961426,0.672920065252855,0.9098893422251514,0.5364109232769831,0.9026258205689278
17.634960174560547,0.4696993827819824,0.681309573145462,0.9161129036464197,0.5483655770513676,0.899343544857768
17.618905782699585,0.537562370300293,0.6819699499165276,0.9163736839484983,0.5512820512820513,0.8938730853391685
17.31148624420166,0.4687333106994629,0.673202614379085,0.9154315971212102,0.5371577574967406,0.9015317286652079
17.667189121246338,0.47468996047973633,0.676948728636932,0.9122263979711868,0.5468013468013468,0.888402625820569
17.25579857826233,0.47373175621032715,0.6650062266500623,0.898548987637737,0.535427807486631,0.8773274917853231
17.712706327438354,0.5585410594940186,0.6825198164372132,0.9151432876191065,0.5512129380053908,0.895947426067908
