fit_time,score_time,test_f1,test_roc_auc,test_precision,test_recall
20.94651508331299,0.4826953411102295,0.7188796680497925,0.9188137578204457,0.6834319526627219,0.7582056892778993
22.222222328186035,0.7789158821105957,0.7096774193548387,0.9135469835226362,0.6976744186046512,0.7221006564551422
36.6826856136322,1.2950873374938965,0.6883184913567313,0.9027275643989054,0.6603015075376885,0.7188183807439825
32.756309509277344,0.4717257022857666,0.7080679405520169,0.9131631228204101,0.6876288659793814,0.7297592997811816
17.237921714782715,0.47875022888183594,0.7097791798107256,0.9104668125455871,0.6831983805668016,0.7385120350109409
17.781694173812866,0.48567700386047363,0.7161526398327234,0.916859288480702,0.6856856856856857,0.74945295404814
17.086069345474243,0.4788539409637451,0.7086197778952935,0.9072031801393861,0.6857727737973388,0.7330415754923414
17.745901823043823,0.47475624084472656,0.7126436781609196,0.9145216984353853,0.682,0.7461706783369803
17.217626094818115,0.4836690425872803,0.7219873150105709,0.91919060067711,0.6976506639427987,0.7480832420591457
17.788944244384766,0.4728844165802002,0.7136842105263158,0.9195058575679651,0.6869300911854104,0.7426067907995619
17.870407104492188,0.4837067127227783,0.7030430220356769,0.9089991331030564,0.6754032258064516,0.7330415754923414
17.39555835723877,0.47472143173217773,0.6957878315132605,0.9091174720431662,0.6630327056491576,0.7319474835886215
17.732746601104736,0.46877145767211914,0.7241014799154334,0.91763570256189,0.7004089979550102,0.74945295404814
17.402654886245728,0.46773529052734375,0.7068783068783069,0.9106491611962072,0.6844262295081968,0.7308533916849015
17.599308967590332,0.47290706634521484,0.7244094488188976,0.9171902028791727,0.6962663975782039,0.7549234135667396
17.22249984741211,0.4687459468841553,0.694206008583691,0.9129776131964317,0.6810526315789474,0.7078774617067833
18.105729818344116,0.47373342514038086,0.7056928034371645,0.9153570897787784,0.6930379746835443,0.7188183807439825
17.457181930541992,0.5395567417144775,0.7172774869109949,0.9152819895397226,0.6877510040160643,0.74945295404814
17.568861484527588,0.472736120223999,0.7261280167890871,0.9232062693796954,0.6968781470292045,0.7579408543263965
17.854893445968628,0.5555143356323242,0.7090163934426229,0.9102744079835543,0.6660250240615977,0.7579408543263965
17.831018209457397,0.4966614246368408,0.704701531959852,0.9129301985960537,0.6813074565883555,0.7297592997811816
17.622687578201294,0.46831631660461426,0.6976744186046512,0.9034692077731497,0.6748466257668712,0.7221006564551422
17.131341457366943,0.4756906032562256,0.6957435627955859,0.912200211311069,0.6693629929221436,0.7242888402625821
17.778289318084717,0.47490572929382324,0.7120582120582122,0.9132585447036707,0.6782178217821783,0.74945295404814
17.241742610931396,0.47684621810913086,0.7239003709591945,0.9189648918591502,0.7019527235354573,0.7472647702407003
17.69057559967041,0.4697439670562744,0.7115081450341566,0.9185652262901317,0.6845298281092013,0.7407002188183808
17.327741622924805,0.4747304916381836,0.719242902208202,0.9175288701129507,0.6923076923076923,0.7483588621444202
18.028425455093384,0.47572851181030273,0.7111344537815126,0.9155833786569862,0.6838383838383838,0.7407002188183808
17.66957402229309,0.604010820388794,0.6924731182795699,0.9011153448621632,0.6800422386483632,0.7053669222343921
18.093987226486206,0.47272467613220215,0.7251707829742512,0.9187669618689472,0.696969696969697,0.755750273822563
