params,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,split15_test_score,split16_test_score,split17_test_score,split18_test_score,split19_test_score,split20_test_score,split21_test_score,split22_test_score,split23_test_score,split24_test_score,split25_test_score,split26_test_score,split27_test_score,split28_test_score,split29_test_score
"{'estimator__criterion': 'entropy', 'estimator__max_depth': 10, 'estimator__max_features': 'log2', 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 10}",0.5428268415838858,0.04592102627777484,551,0.47732342007434947,0.5144736842105263,0.5466074825618262,0.508524833209785,0.5254027261462205,0.6265508684863523,0.5518169582772544,0.4259699129057799,0.5739348370927319,0.6257600884466556,0.49313087490961677,0.5342857142857143,0.49100968188105115,0.5395095367847411,0.5710659898477157,0.53737658674189,0.5446868402533427,0.528719723183391,0.5883870967741935,0.5652173913043478,0.5690537084398977,0.5645872715816005,0.5659928656361475,0.6117781589479703,0.5671077504725898,0.560832791151594,0.5651577503429356,0.46770601336302897,0.4723694171082513,0.5704652730950776
"{'estimator__criterion': 'entropy', 'estimator__max_depth': 10, 'estimator__max_features': 'log2', 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 20}",0.5155945365607616,0.08232580678121706,572,0.45248868778280543,0.48114630467571645,0.48603773584905663,0.5262430939226519,0.5300546448087432,0.5550660792951542,0.40496508921644686,0.5564304461942258,0.5132997843278218,0.5915649278579356,0.5844806007509387,0.48214285714285715,0.34134217067108535,0.32772364924712133,0.5038488453463961,0.412287793047696,0.6139705882352942,0.4757772957339118,0.6011004126547456,0.5756853396901073,0.604153555695406,0.3594548551959114,0.4459770114942529,0.5582990397805213,0.6325981710597095,0.5448179271708683,0.5457007447528774,0.576770538243626,0.5659630606860159,0.6184448462929476
"{'estimator__criterion': 'entropy', 'estimator__max_depth': 10, 'estimator__max_features': 'log2', 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 2}",0.5317892138093802,0.05626608775798486,562,0.4702336096458176,0.49214659685863876,0.4866346812885538,0.5080928923293455,0.49722991689750695,0.6031927023945268,0.49728260869565216,0.5930764206401045,0.5092989985693849,0.4360333080999243,0.485859318346628,0.4756838905775076,0.5314685314685315,0.5224602626123013,0.5918367346938775,0.4330708661417323,0.5973367152821814,0.4913294797687861,0.6452380952380953,0.49128127369219105,0.5354632587859425,0.5582329317269076,0.5766374071573261,0.597819850831899,0.4906184850590688,0.5940843297671492,0.591052299936988,0.5853658536585366,0.4698972099853157,0.5957178841309824
"{'estimator__criterion': 'entropy', 'estimator__max_depth': 10, 'estimator__max_features': 'log2', 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 5}",0.5314412265879462,0.07398853684022265,563,0.5302713987473904,0.541588492808005,0.5509641873278237,0.4963924963924964,0.5176304654442877,0.5944615384615385,0.5990722332670643,0.6311426879810539,0.5458248472505092,0.44933920704845814,0.31829368334700575,0.4494208494208494,0.5352900069881202,0.539768864717879,0.6143470263641937,0.40551500405515006,0.6064844246662429,0.5560716655607166,0.6140127388535032,0.541969596827495,0.6409227683049148,0.5795755968169761,0.45587106676899464,0.46906474820143884,0.496206373292868,0.5557782231128925,0.5513888888888889,0.5661057692307693,0.3983050847457627,0.592156862745098
"{'estimator__criterion': 'entropy', 'estimator__max_depth': 10, 'estimator__max_features': 'log2', 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10}",0.5339227940957403,0.11457270730838358,560,0.5333333333333333,0.3852917665867306,0.5779467680608364,0.5531914893617021,0.5747406955460647,0.5178316690442225,0.6070739549839228,0.6143552311435523,0.545201668984701,0.6313799621928167,0.5417236662106704,0.6220570012391574,0.5833333333333334,0.4935064935064935,0.6062176165803109,0.5378266850068776,0.6129837702871411,0.5628342245989305,0.6486817903126916,0.10601427115188583,0.6042749855574813,0.48466257668711654,0.5535831689677844,0.5251322751322751,0.573694646397885,0.6267880364109233,0.5736636245110821,0.4573170731707317,0.21784037558685446,0.545201668984701
"{'estimator__criterion': 'entropy', 'estimator__max_depth': 10, 'estimator__max_features': 'log2', 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 20}",0.5299512817245938,0.0830079853825123,565,0.5615696887686062,0.5657894736842105,0.4129615674453655,0.15520628683693516,0.5252976190476191,0.6007556675062973,0.4745519713261649,0.5659121171770972,0.4850590687977762,0.5562913907284768,0.5104022191400832,0.5365853658536586,0.588310854206808,0.5832801531589024,0.5752551020408163,0.49538461538461537,0.5163690476190477,0.5214335910049192,0.5847568988173456,0.5442268737339635,0.5851413543721236,0.5049928673323824,0.6058631921824105,0.6045307443365696,0.5272727272727272,0.4617737003058104,0.5425531914893617,0.5580791693705386,0.5856279382135662,0.5633039945836155
"{'estimator__criterion': 'entropy', 'estimator__max_depth': 10, 'estimator__max_features': 'log2', 'estimator__min_samples_leaf': 4, 'estimator__min_samples_split': 2}",0.5121816592980826,0.0834336887264605,574,0.37209302325581395,0.5684071381361533,0.38616251005631536,0.6061397779229262,0.4310474755086662,0.5358919687277897,0.5626229508196722,0.5870348139255702,0.4854802680565897,0.4941002949852507,0.5298664792691496,0.5150273224043715,0.6307600239377619,0.5224719101123596,0.6232609905397886,0.4,0.6112913692407528,0.582995951417004,0.5547850208044383,0.5471085120207927,0.4167324388318863,0.44764795144157815,0.5746666666666667,0.5484662576687117,0.28942807625649913,0.5935162094763092,0.452253628724217,0.43207126948775054,0.4989308624376336,0.5651886168100596
"{'estimator__criterion': 'entropy', 'estimator__max_depth': 10, 'estimator__max_features': 'log2', 'estimator__min_samples_leaf': 4, 'estimator__min_samples_split': 5}",0.49341534865772335,0.10011817133757817,576,0.5513513513513514,0.579222286709228,0.4286803966437834,0.444275966641395,0.5526675786593708,0.5463917525773195,0.4598698481561822,0.6426886792452831,0.4246353322528363,0.5811855670103093,0.4646924829157175,0.5828877005347594,0.48441926345609065,0.522911051212938,0.4956579826319305,0.2847341337907376,0.5982792852415619,0.4723694171082513,0.14785214785214784,0.3990860624523991,0.582901554404145,0.51513200257566,0.3888433141919606,0.5537024683122082,0.5601023017902813,0.5761421319796954,0.4953203743700504,0.5103056147832267,0.5588235294117647,0.3973288814691152
"{'estimator__criterion': 'entropy', 'estimator__max_depth': 10, 'estimator__max_features': 'log2', 'estimator__min_samples_leaf': 4, 'estimator__min_samples_split': 10}",0.5247313621663261,0.07974516739528635,567,0.4218512898330804,0.56640625,0.5386088066368858,0.5273095077545515,0.49187279151943464,0.5764309764309764,0.5027472527472527,0.275092936802974,0.4845679012345679,0.36655405405405406,0.5495818399044206,0.5708635464733026,0.5534672715489306,0.580386924616411,0.5581395348837209,0.5413966882649388,0.5651877133105802,0.5058823529411764,0.6070038910505836,0.5974499089253188,0.4855072463768116,0.5750165234633179,0.4006436041834272,0.5443629086057371,0.603874415497662,0.46023166023166023,0.6831275720164609,0.48280907095830283,0.6011342155009451,0.5244322092222987
"{'estimator__criterion': 'entropy', 'estimator__max_depth': 10, 'estimator__max_features': 'log2', 'estimator__min_samples_leaf': 4, 'estimator__min_samples_split': 20}",0.5387778504474082,0.06319021186954024,553,0.5813148788927336,0.583989501312336,0.4806428049671293,0.5761511216056671,0.5182072829131653,0.5204152249134948,0.4058205335489086,0.5453333333333333,0.5430847212165097,0.559676331759946,0.4375473126419379,0.5650752125572269,0.6201448321263989,0.6294294294294295,0.632065775950668,0.4345146379044684,0.6204704386522568,0.597758405977584,0.6236421725239617,0.4706744868035191,0.5117801047120419,0.5718194254445964,0.5855513307984791,0.5458333333333333,0.48545176110260335,0.5476804123711341,0.45468509984639016,0.5487465181058496,0.4355484387510008,0.5302806499261448
