params,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,split15_test_score,split16_test_score,split17_test_score,split18_test_score,split19_test_score,split20_test_score,split21_test_score,split22_test_score,split23_test_score,split24_test_score,split25_test_score,split26_test_score,split27_test_score,split28_test_score,split29_test_score
"{'estimator__criterion': 'log_loss', 'estimator__max_depth': None, 'estimator__max_features': 'sqrt', 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 2, 'estimator__n_estimators': 100}",0.6813777103906357,0.013318189645997762,5,0.704259148170366,0.6777777777777778,0.6572654812998161,0.678809957498482,0.6678966789667896,0.6792452830188679,0.6756923076923077,0.7005379557680813,0.6928746928746928,0.6905775075987842,0.6731946144430845,0.6723300970873787,0.6981246218995766,0.6650573325286663,0.6983744732089103,0.6633601983880967,0.6724782067247821,0.6707616707616708,0.7050970873786407,0.6917562724014337,0.6731588557516738,0.6732796032238065,0.6670687575392038,0.686819830713422,0.6936771025168815,0.6910420475319927,0.6898232784887264,0.6904906117504542,0.6600372902423866,0.6804625684723068
"{'estimator__criterion': 'log_loss', 'estimator__max_depth': None, 'estimator__max_features': 'sqrt', 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 2, 'estimator__n_estimators': 200}",0.6808541962285427,0.013725036351469572,27,0.7088607594936709,0.6757425742574258,0.6637931034482759,0.6703363914373088,0.6674831598285365,0.6809290953545232,0.6637663144810442,0.6922155688622754,0.6928264868179032,0.6828380836870831,0.6731946144430845,0.6763636363636364,0.6940024479804161,0.6731234866828087,0.6982392228293868,0.6595877576514678,0.678727386150967,0.676923076923077,0.7061698228466707,0.6817910447761194,0.6658521686010995,0.6670784434836319,0.6754649070185963,0.6831922611850061,0.6961325966850829,0.6959706959706959,0.6938031591737546,0.6828675577156743,0.654275092936803,0.694074969770254
"{'estimator__criterion': 'log_loss', 'estimator__max_depth': None, 'estimator__max_features': 'sqrt', 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 2, 'estimator__n_estimators': 300}",0.681513103894567,0.012687982472107232,3,0.7066586682663467,0.6786155747836835,0.6719803801348866,0.676416819012797,0.6662569145666871,0.6845637583892618,0.6773399014778325,0.6958083832335329,0.6867692307692308,0.68860450944546,0.6629560915275201,0.6703030303030303,0.6956521739130435,0.6699206833435022,0.6996978851963747,0.6662531017369727,0.6758104738154613,0.6776960784313726,0.7068860450944546,0.6803130644190247,0.6666666666666666,0.6666666666666666,0.6699029126213593,0.6836672738312083,0.6910216718266254,0.6971916971916972,0.6914634146341463,0.6905775075987842,0.6629491945477075,0.6867833433916717
"{'estimator__criterion': 'log_loss', 'estimator__max_depth': None, 'estimator__max_features': 'sqrt', 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 2, 'estimator__n_estimators': 500}",0.6791141183583533,0.012996501647991847,162,0.708007224563516,0.6658338538413492,0.6662599145820622,0.6748466257668712,0.6715776550030693,0.6768665850673194,0.6728509585652442,0.694344163658243,0.6863106200122775,0.6876513317191283,0.6670769230769231,0.6694966646452395,0.6912669126691267,0.6678832116788321,0.6961795027289266,0.6604593420235878,0.6729088639200999,0.6724351050679852,0.7032967032967034,0.6819277108433734,0.6674816625916871,0.663760896637609,0.6686602870813397,0.6828380836870831,0.6847290640394089,0.6931540342298288,0.6907532149418248,0.6913280776228017,0.656308266003729,0.6869300911854104
"{'estimator__criterion': 'log_loss', 'estimator__max_depth': None, 'estimator__max_features': 'sqrt', 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 2, 'estimator__n_estimators': 1000}",0.6805271587290491,0.013005327885220882,52,0.7078584283143371,0.6737103791174642,0.6670754138565297,0.6719706242350061,0.6724031960663799,0.6768853464132434,0.6744904261890056,0.6973684210526315,0.6888068880688807,0.6884848484848485,0.671604938271605,0.6714975845410628,0.6981016533986528,0.6650366748166259,0.6969147005444646,0.660024906600249,0.6753731343283582,0.6740196078431373,0.7056672760511883,0.6854403834631516,0.6674846625766871,0.6691495965238982,0.6662650602409639,0.6865127582017011,0.6873065015479877,0.6931540342298288,0.6898232784887264,0.687689508793208,0.659217877094972,0.6864766525166768
"{'estimator__criterion': 'log_loss', 'estimator__max_depth': None, 'estimator__max_features': 'sqrt', 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 5, 'estimator__n_estimators': 100}",0.6792905475740637,0.013542523916274725,155,0.705384150030248,0.6720496894409937,0.6662569145666871,0.6732186732186732,0.671604938271605,0.6789441375076735,0.6687344913151365,0.7006598680263947,0.6822085889570552,0.6768107121119903,0.6736711990111248,0.6682838083687083,0.6981016533986528,0.6642380085003036,0.7018181818181818,0.6645962732919255,0.6741573033707865,0.6793846153846154,0.7,0.6790419161676646,0.6727383120825744,0.6637770897832818,0.6666666666666666,0.6828675577156743,0.6900800985828712,0.6925409338993329,0.6951219512195121,0.6864766525166768,0.6483790523690773,0.6809029896278218
"{'estimator__criterion': 'log_loss', 'estimator__max_depth': None, 'estimator__max_features': 'sqrt', 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 5, 'estimator__n_estimators': 200}",0.6798150247749428,0.013676680435615433,116,0.7063063063063063,0.6822948797038865,0.6658446362515413,0.6719803801348866,0.6641975308641975,0.676039119804401,0.6646039603960396,0.6954954954954955,0.6839186691312384,0.6872727272727273,0.6752450980392157,0.6735063367531684,0.6956521739130435,0.6638194020744357,0.6938031591737546,0.6617008069522036,0.6741016109045849,0.6728167281672817,0.7035909920876445,0.6834230999401556,0.6662599145820622,0.6620861961274204,0.6690604428485937,0.6913280776228017,0.6912669126691267,0.6945962355798422,0.6938031591737546,0.6900302114803626,0.654275092936803,0.6861313868613139
"{'estimator__criterion': 'log_loss', 'estimator__max_depth': None, 'estimator__max_features': 'sqrt', 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 5, 'estimator__n_estimators': 300}",0.6804501648638109,0.013600599214817021,60,0.7077844311377246,0.6798516687268232,0.6642156862745098,0.6695226438188494,0.6642066420664207,0.6837294332723949,0.6736453201970444,0.695078031212485,0.6887661141804788,0.6868932038834952,0.6703635243376463,0.6743480897513645,0.6992665036674817,0.6674786845310596,0.6965475469412478,0.664179104477612,0.6774193548387096,0.6687192118226601,0.7063106796116505,0.6871239470517448,0.6666666666666666,0.6612802983219391,0.6678657074340527,0.68408262454435,0.6901669758812616,0.6963414634146341,0.6898656898656899,0.6868932038834952,0.6584158415841584,0.6864766525166768
"{'estimator__criterion': 'log_loss', 'estimator__max_depth': None, 'estimator__max_features': 'sqrt', 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 5, 'estimator__n_estimators': 500}",0.6801455103523507,0.01339246525318206,89,0.7074340527577938,0.6728624535315985,0.6678944137507673,0.6695278969957081,0.6633966891477621,0.6768478924862553,0.6798029556650246,0.6958608278344331,0.6847290640394089,0.6860959319975714,0.6699507389162561,0.6678787878787878,0.6971916971916972,0.6625916870415648,0.6989117291414753,0.6646001239925604,0.6745341614906832,0.674060382008626,0.7025703794369645,0.6838632273545291,0.6727605118829981,0.6612903225806451,0.6682721252257676,0.6865853658536586,0.6888888888888889,0.6975045648204504,0.691131498470948,0.6904474002418379,0.659190031152648,0.687689508793208
"{'estimator__criterion': 'log_loss', 'estimator__max_depth': None, 'estimator__max_features': 'sqrt', 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 5, 'estimator__n_estimators': 1000}",0.6805664092522254,0.013846956880181368,49,0.7090581883623275,0.6745195288282703,0.669122160834868,0.6703499079189686,0.6683076923076923,0.6801223241590214,0.6720396776193428,0.6927239927841251,0.6904176904176904,0.6861313868613139,0.6674876847290641,0.6699147381242387,0.6989576946658492,0.6662599145820622,0.6993939393939393,0.6608587429993777,0.6708307307932542,0.6666666666666666,0.7083839611178615,0.6862275449101797,0.6687041564792175,0.6695598264104153,0.6666666666666666,0.6836672738312083,0.6888888888888889,0.6975045648204504,0.692260816575259,0.692167577413479,0.6616915422885572,0.6881067961165048
