params,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,split15_test_score,split16_test_score,split17_test_score,split18_test_score,split19_test_score,split20_test_score,split21_test_score,split22_test_score,split23_test_score,split24_test_score,split25_test_score,split26_test_score,split27_test_score,split28_test_score,split29_test_score
"{'estimator__criterion': 'entropy', 'estimator__max_depth': None, 'estimator__max_features': 'log2', 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 2, 'estimator__n_estimators': 1000}",0.6669141347155954,0.013320708399378219,1186,0.6868451688009313,0.6502403846153846,0.657074340527578,0.6646989374262101,0.651685393258427,0.6717827626918536,0.648159324079662,0.684179801517805,0.6741308190925162,0.6824085005903188,0.6595744680851063,0.6623605402231356,0.6742514970059881,0.6536180308422301,0.6756915832842849,0.6561168594035302,0.6711084191399153,0.6714200831847891,0.6872403560830861,0.6740395809080326,0.657631113730112,0.6510228640192539,0.6464646464646465,0.6623529411764706,0.6738223017292785,0.672209026128266,0.6796690307328606,0.6745562130177515,0.6413043478260869,0.691764705882353
"{'estimator__criterion': 'entropy', 'estimator__max_depth': None, 'estimator__max_features': 'log2', 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 5, 'estimator__n_estimators': 100}",0.6730974119692045,0.012861100112547093,801,0.6968272620446534,0.6699147381242387,0.6642468239564429,0.6662672258837627,0.6558946738479952,0.669481302774427,0.6654478976234004,0.6882352941176471,0.6782089552238806,0.6825208085612366,0.6622833233711894,0.6642899584076055,0.6855081178592904,0.6602870813397129,0.6862275449101797,0.6699206833435022,0.673992673992674,0.6638452237001209,0.699578567128236,0.6834701055099648,0.6562874251497006,0.6560975609756098,0.6562874251497006,0.6762246117084827,0.6824242424242424,0.6702767749699158,0.6857142857142857,0.6766646670665867,0.6528623629719854,0.693634741225461
"{'estimator__criterion': 'entropy', 'estimator__max_depth': None, 'estimator__max_features': 'log2', 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 5, 'estimator__n_estimators': 200}",0.6729421204615661,0.013320291284524902,832,0.6987668819729889,0.6666666666666666,0.6614268440145102,0.6706586826347305,0.647870425914817,0.6742514970059881,0.6646229307173513,0.6910809214412286,0.6819001803968732,0.6826347305389222,0.6662700773349197,0.6603212373587151,0.6860254083484574,0.658273381294964,0.6868686868686869,0.6687004270896888,0.67280540208717,0.6731001206272618,0.6902761104441777,0.6824364281490243,0.6547406082289803,0.6601586333129957,0.651780325890163,0.6654740608228981,0.683987915407855,0.6714801444043321,0.6896962477665277,0.6813317479191439,0.6548780487804878,0.6897788404064554
"{'estimator__criterion': 'entropy', 'estimator__max_depth': None, 'estimator__max_features': 'log2', 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 5, 'estimator__n_estimators': 300}",0.6736628074414878,0.013345649018376789,723,0.6963657678780774,0.6747279322853688,0.6541033434650456,0.6706730769230769,0.6521739130434783,0.6694864048338368,0.663003663003663,0.6937573616018846,0.6859205776173285,0.6823671497584541,0.6746126340882003,0.6738095238095239,0.6827794561933535,0.6606822262118492,0.6861924686192469,0.6597560975609756,0.6777163904235728,0.6686710763680096,0.6866387058118634,0.6789099526066351,0.6558752997601919,0.6548347613219094,0.6618618618618619,0.6658696951583981,0.6816798539257456,0.6762589928057554,0.691711389385808,0.6838015540944411,0.6504559270516718,0.6951871657754011
"{'estimator__criterion': 'entropy', 'estimator__max_depth': None, 'estimator__max_features': 'log2', 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 5, 'estimator__n_estimators': 500}",0.6741016600607233,0.012599642968195835,682,0.6972369194591417,0.668693009118541,0.6614173228346457,0.6658668266346731,0.6534534534534534,0.6710763680096211,0.6642335766423357,0.6876484560570071,0.6826347305389222,0.6861575178997613,0.6706658668266346,0.6666666666666666,0.6812386156648452,0.6586682663467307,0.6873879258816498,0.6617915904936015,0.6760736196319018,0.6706875753920386,0.6951807228915663,0.6828115770821028,0.6642814549791294,0.6540803897685749,0.657910447761194,0.6710369487485102,0.6815980629539952,0.6803130644190247,0.6913875598086124,0.6873879258816498,0.6573681018799272,0.6880952380952381
"{'estimator__criterion': 'entropy', 'estimator__max_depth': None, 'estimator__max_features': 'log2', 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 5, 'estimator__n_estimators': 1000}",0.6738664041890369,0.01247704110101174,700,0.6971830985915493,0.6707242848447961,0.6598311218335344,0.6694711538461539,0.6518340348767288,0.6710684273709484,0.6658521686010995,0.6887573964497041,0.6838942307692307,0.6877611940298507,0.6682721252257676,0.669051878354204,0.6848154869933454,0.6562687462507498,0.6897374701670644,0.6654434250764526,0.6773596545342381,0.6682779456193354,0.6930930930930931,0.676923076923077,0.6619132501485443,0.6577507598784195,0.6618705035971223,0.6734328358208955,0.6796116504854369,0.6690865093768905,0.6919881305637983,0.6782713085234093,0.6552357624004899,0.6912114014251781
"{'estimator__criterion': 'entropy', 'estimator__max_depth': None, 'estimator__max_features': 'log2', 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 100}",0.6777469499874551,0.012379101756613609,223,0.6952380952380952,0.6760219646125687,0.6723198061780739,0.6727605118829981,0.6552984165651644,0.6735688185140073,0.6821232458816352,0.6959619952494062,0.6873479318734793,0.6835443037974683,0.6727383120825744,0.6718562874251497,0.6914181375532562,0.6650602409638554,0.6925409338993329,0.6666666666666666,0.6699507389162561,0.676381299332119,0.702833031946956,0.6817640047675805,0.6634264884568651,0.6588525601480567,0.661037394451146,0.6810810810810811,0.6862385321100918,0.6771844660194175,0.6924004825090471,0.6852300242130751,0.6551936078672403,0.6863691194209891
"{'estimator__criterion': 'entropy', 'estimator__max_depth': None, 'estimator__max_features': 'log2', 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 200}",0.677350942906044,0.014026512711255193,269,0.6938286399041342,0.6687041564792175,0.6662636033857315,0.6678787878787878,0.6535867565910485,0.6727383120825744,0.6711491442542787,0.6959619952494062,0.6941747572815534,0.6831623415811708,0.677536231884058,0.6678635547576302,0.6889023650697392,0.6581972171808832,0.6900302114803626,0.6699386503067485,0.6756756756756757,0.6756425948592412,0.7046694966646453,0.6801909307875895,0.6577992744860943,0.6577017114914425,0.6670694864048339,0.6778443113772455,0.6904615384615385,0.6812121212121212,0.7009063444108762,0.6826923076923077,0.6540342298288508,0.6947115384615384
"{'estimator__criterion': 'entropy', 'estimator__max_depth': None, 'estimator__max_features': 'log2', 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 300}",0.6778252751838049,0.013421088167175074,213,0.7017751479289941,0.674404398289554,0.6723300970873787,0.6674742580254391,0.6568986568986569,0.6759878419452887,0.6707768187422934,0.6913432835820895,0.6905339805825242,0.6898203592814371,0.6722993361496681,0.6666666666666666,0.6862745098039216,0.6614268440145102,0.6932849364791288,0.6674861708666256,0.6741016109045849,0.6703296703296703,0.7007299270072993,0.6860879904875149,0.6573849878934624,0.6625766871165644,0.6630434782608695,0.680622009569378,0.6927784577723378,0.6796116504854369,0.6979542719614922,0.6858168761220825,0.6556169429097606,0.6893203883495146
"{'estimator__criterion': 'entropy', 'estimator__max_depth': None, 'estimator__max_features': 'log2', 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 500}",0.6785552285251387,0.014059653799172431,179,0.7023172905525846,0.6724031960663799,0.6703096539162113,0.6682808716707022,0.6536585365853659,0.6707242848447961,0.6731707317073171,0.6964818127608825,0.6869671132764921,0.6884057971014492,0.6803874092009685,0.6674655482324745,0.692588092345079,0.6642555756479807,0.6891160553217077,0.662553979025293,0.6806153846153846,0.6723507917174177,0.7058823529411765,0.6876484560570071,0.6614363307181653,0.6609336609336609,0.6630630630630631,0.6794487717195926,0.6900369003690037,0.683252427184466,0.6971703792895846,0.6870503597122302,0.6551724137931034,0.6935096153846154
