params,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,split15_test_score,split16_test_score,split17_test_score,split18_test_score,split19_test_score,split20_test_score,split21_test_score,split22_test_score,split23_test_score,split24_test_score,split25_test_score,split26_test_score,split27_test_score,split28_test_score,split29_test_score
"{'estimator__criterion': 'gini', 'estimator__max_depth': 10, 'estimator__max_features': 'sqrt', 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 20}",0.5717104335212841,0.047032586995455185,528,0.4336134453781513,0.5907960199004975,0.5409726848767489,0.6265984654731458,0.5731303772336201,0.6179702650290886,0.5064011379800853,0.5807243707796194,0.5795148247978437,0.61628664495114,0.6200873362445415,0.6243683323975294,0.5442857142857143,0.5331472435450104,0.5413642960812772,0.6445221445221445,0.5230987917555082,0.5751544269045985,0.6265865063460254,0.5251396648044693,0.5556216537775134,0.571994715984148,0.5987951807228916,0.6037234042553191,0.5649396735273243,0.5885450954575379,0.5691275167785235,0.5480188045668234,0.4918032786885246,0.6349809885931559
"{'estimator__criterion': 'gini', 'estimator__max_depth': 10, 'estimator__max_features': 'log2', 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 2}",0.5472746363471945,0.06821177280409958,550,0.5233918128654971,0.5944517833553501,0.5843568196509373,0.5154639175257731,0.5684348395546824,0.5522710886806056,0.5768194070080862,0.5636604774535809,0.6098191214470284,0.39652448657187994,0.5325936199722607,0.553133514986376,0.5917874396135265,0.6279609846725499,0.5910194174757282,0.4977645305514158,0.5292397660818714,0.5883062085593731,0.6231707317073171,0.41983471074380163,0.5528120713305898,0.5669737774627923,0.6025917926565875,0.49726348709929635,0.4964131994261119,0.574111334674715,0.6441902468392534,0.5334224598930482,0.5841035120147874,0.3263525305410122
"{'estimator__criterion': 'gini', 'estimator__max_depth': 10, 'estimator__max_features': 'log2', 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 5}",0.530042093536718,0.045373353416299396,564,0.5105148658448151,0.4965612104539202,0.42363775901765155,0.49251497005988026,0.5443298969072164,0.5303558967201675,0.6115288220551378,0.5703883495145631,0.5490734385724091,0.5649794801641587,0.4737201365187713,0.5437981779957953,0.5560053981106613,0.5873417721518988,0.4421518054532056,0.5513447432762836,0.49133383571966843,0.5502717391304348,0.5445544554455446,0.5022156573116692,0.5828065739570164,0.6187904967602592,0.4981467753891772,0.4973544973544973,0.5253648366921473,0.5778331257783312,0.532133676092545,0.5036818851251841,0.4766081871345029,0.5519203413940256
"{'estimator__criterion': 'gini', 'estimator__max_depth': 10, 'estimator__max_features': 'log2', 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 10}",0.5495761578917588,0.04491339025384431,546,0.4242890084550346,0.44807121661721067,0.5515394912985274,0.5856423173803527,0.5525606469002695,0.5693430656934306,0.5834464043419267,0.532156368221942,0.4797645327446652,0.5907230559345157,0.5546666666666666,0.5791159513132608,0.5630573248407643,0.5902688860435339,0.5162689804772235,0.5397973950795948,0.5979643765903307,0.5307644499689248,0.6297282898241875,0.5394646533973919,0.5160807778608826,0.6257594167679222,0.5608065532451165,0.5542929292929293,0.5710543549443353,0.5254957507082153,0.5686411149825784,0.5691275167785235,0.5394736842105263,0.49791955617198336
"{'estimator__criterion': 'gini', 'estimator__max_depth': 10, 'estimator__max_features': 'log2', 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 20}",0.537370499752468,0.06540910331449282,558,0.41786525359576077,0.567003367003367,0.5263898662913441,0.5242718446601942,0.5330606680299932,0.605,0.4146341463414634,0.534640522875817,0.38408304498269896,0.5728580362726704,0.5520421607378129,0.47863247863247865,0.5976253298153035,0.5960264900662252,0.5836023240800516,0.4579226686884003,0.6133828996282528,0.43544690603514136,0.5729513657561626,0.568976897689769,0.5294117647058824,0.5829477858559154,0.567530695770805,0.49125475285171105,0.5677154582763337,0.5661411925976696,0.6040914560770156,0.5993993993993993,0.449685534591195,0.6265206812652068
"{'estimator__criterion': 'gini', 'estimator__max_depth': 10, 'estimator__max_features': 'log2', 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 2}",0.5483765102931467,0.06035432919791053,548,0.5206438068579426,0.49791955617198336,0.5237053245805982,0.5504587155963303,0.6194029850746269,0.4696174043510878,0.49312977099236643,0.6441303011677935,0.5436893203883495,0.5804676753782668,0.5597269624573379,0.41216730038022814,0.6445672191528545,0.5593116164720344,0.5781931464174455,0.5040983606557377,0.5344585091420534,0.5746219592373438,0.5824847250509165,0.5927835051546392,0.5202312138728323,0.4059097978227061,0.5722748815165877,0.4879432624113475,0.6053489889106327,0.5678191489361702,0.6214196762141968,0.5813648293963255,0.4791508718726308,0.6242544731610338
"{'estimator__criterion': 'gini', 'estimator__max_depth': 10, 'estimator__max_features': 'log2', 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 5}",0.5318394338428776,0.07431159352714733,562,0.5916837082481254,0.5959534028203556,0.4009433962264151,0.5813504823151125,0.5278969957081545,0.4891304347826087,0.49311094996374183,0.5763578274760384,0.5207253886010362,0.6024235429890363,0.575031525851198,0.4498525073746313,0.5804243668720055,0.43691420331651043,0.6132564841498559,0.40544871794871795,0.5538039753255655,0.5638649900727994,0.5934065934065934,0.56158940397351,0.4263322884012539,0.5306397306397307,0.5849802371541502,0.625,0.4523076923076923,0.6294227188081937,0.4437194127243067,0.37006578947368424,0.5962652929813265,0.5832809553739786
"{'estimator__criterion': 'gini', 'estimator__max_depth': 10, 'estimator__max_features': 'log2', 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10}",0.5350212955060255,0.06182308627426429,559,0.5701754385964912,0.5052631578947369,0.5527704485488126,0.5708787684413086,0.4410828025477707,0.48244958924570575,0.5546930134086098,0.49294828744123576,0.6021780909673287,0.4416403785488959,0.5484089370345294,0.5489706799750468,0.49526584122359796,0.6081081081081081,0.48162627052384677,0.3891891891891892,0.5060584461867427,0.5734886300610095,0.6265938069216758,0.561122244488978,0.43007275666936134,0.5112168592794017,0.5522074281709881,0.5691382765531062,0.633147113594041,0.5348679756262694,0.5916837082481254,0.6409356725146199,0.5586734693877551,0.4757834757834758
"{'estimator__criterion': 'gini', 'estimator__max_depth': 10, 'estimator__max_features': 'log2', 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 20}",0.5236462024439873,0.08991609140485858,570,0.2326007326007326,0.5568736915561758,0.5373737373737374,0.42196078431372547,0.6203821656050955,0.5462724935732648,0.6045901639344262,0.553921568627451,0.5225618631732168,0.6010568031704095,0.5532203389830509,0.37595258255715497,0.6040609137055838,0.5331510594668489,0.4549689440993789,0.3573717948717949,0.4419535628502802,0.5595786701777485,0.573462783171521,0.6172839506172839,0.5656565656565656,0.4488549618320611,0.6135802469135803,0.505526897568165,0.6014350945857795,0.5575900767867691,0.491307634164777,0.6334346504559271,0.5650349650349651,0.45836637589214907
"{'estimator__criterion': 'gini', 'estimator__max_depth': 10, 'estimator__max_features': 'log2', 'estimator__min_samples_leaf': 4, 'estimator__min_samples_split': 2}",0.5484852576103453,0.05664346310198456,547,0.5684357541899442,0.5583554376657824,0.5363443895553988,0.3778501628664495,0.5399002493765586,0.5712538226299694,0.5661157024793388,0.545335085413929,0.6078224101479915,0.48636009353078724,0.562107904642409,0.6019047619047619,0.5853051058530511,0.5892661555312158,0.5639651707970529,0.5417867435158501,0.6373626373626373,0.6213592233009708,0.6047940995697603,0.5195339273474983,0.38558256496227994,0.5568531038721574,0.5476804123711341,0.49857142857142855,0.5917085427135679,0.5146115466856735,0.552076677316294,0.5636604774535809,0.5571526351813826,0.5015015015015015
"{'estimator__criterion': 'gini', 'estimator__max_depth': 10, 'estimator__max_features': 'log2', 'estimator__min_samples_leaf': 4, 'estimator__min_samples_split': 5}",0.5427884215828712,0.044835236667549655,555,0.5507839127471029,0.5728580362726704,0.5779569892473119,0.5855421686746988,0.540720961281709,0.5539772727272727,0.6068376068376068,0.5303514376996805,0.5484330484330484,0.5895424836601307,0.5200573065902578,0.5744125326370757,0.5563725490196079,0.49640287769784175,0.5881619937694704,0.5477453580901857,0.5242718446601942,0.486404833836858,0.47261815453863465,0.44512663085188026,0.5856777493606138,0.5203938115330521,0.5712468193384224,0.425208807896735,0.546470999301188,0.6170763260025873,0.5532786885245902,0.5,0.5228758169934641,0.5728456292622442
"{'estimator__criterion': 'gini', 'estimator__max_depth': 10, 'estimator__max_features': 'log2', 'estimator__min_samples_leaf': 4, 'estimator__min_samples_split': 10}",0.5347625231493748,0.05501128367963083,560,0.47357293868921774,0.6311868014901544,0.5915317559153176,0.5223590408295529,0.4958924570575056,0.5120567375886524,0.491970802919708,0.4896142433234421,0.5545212765957447,0.4758250191864927,0.406858924395947,0.607202216066482,0.43164362519201227,0.5219330855018587,0.6253988513082323,0.495225102319236,0.5886075949367089,0.530446549391069,0.6026097271648873,0.5967488201363398,0.5293276108726752,0.5139584824624195,0.6036519871106337,0.5215605749486653,0.5120845921450151,0.5505761843790012,0.5307855626326964,0.563013698630137,0.5816135084427767,0.4910979228486647
"{'estimator__criterion': 'gini', 'estimator__max_depth': 10, 'estimator__max_features': 'log2', 'estimator__min_samples_leaf': 4, 'estimator__min_samples_split': 20}",0.5225447385258908,0.05821269609677303,571,0.46458923512747874,0.41754670999187654,0.5571428571428572,0.5229924502402197,0.5275482093663911,0.3914759273875296,0.4611872146118721,0.5806853582554518,0.511816340310601,0.4676923076923077,0.4661134163208852,0.507641196013289,0.6151815181518152,0.534542916957432,0.554140127388535,0.48114630467571645,0.5503620803159973,0.6033810143042913,0.6017579445571332,0.5506666666666666,0.5317769130998703,0.5497896213183731,0.41698256254738436,0.5900990099009901,0.6062143310082435,0.5118343195266272,0.4622568093385214,0.5364775239498895,0.5412371134020618,0.5620641562064156
"{'estimator__criterion': 'gini', 'estimator__max_depth': 10, 'estimator__max_features': 'log2', 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 2}",0.5452077312818413,0.06729253178862295,552,0.622356495468278,0.48540925266903917,0.6051282051282051,0.62375,0.5397279885468862,0.5394021739130435,0.5893089960886571,0.5853952926976463,0.643598615916955,0.5914552736982643,0.6111801242236025,0.5515558267236119,0.5977468522200132,0.4625748502994012,0.4541139240506329,0.5475285171102662,0.5996080992815154,0.5207017543859649,0.48134044173648133,0.43085880640465796,0.5179750550256786,0.5136298421807748,0.6196603190941843,0.3859060402684564,0.5370121130551817,0.5949119373776908,0.49232914923291493,0.6052036199095022,0.58416500332668,0.42269736842105265
"{'estimator__criterion': 'gini', 'estimator__max_depth': 10, 'estimator__max_features': 'log2', 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 5}",0.5169691266720112,0.06555464531724459,574,0.5414847161572053,0.6250787649653434,0.6146841206602163,0.5018395879323032,0.4886685552407932,0.30716723549488056,0.5350938151494093,0.5859226379201015,0.5330606680299932,0.5172667156502572,0.5630712979890311,0.40189125295508277,0.565989847715736,0.5346097201767305,0.4904632152588556,0.5725915875169606,0.609375,0.47379454926624737,0.47129909365558914,0.5284831846259437,0.501453488372093,0.4375,0.5459387483355526,0.5521311475409836,0.5457083042568039,0.543661971830986,0.43829113924050633,0.4435612082670906,0.5047549378200439,0.5342372881355932
"{'estimator__criterion': 'gini', 'estimator__max_depth': 10, 'estimator__max_features': 'log2', 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10}",0.5480543855530854,0.054315921030346034,549,0.5338753387533876,0.5983651226158038,0.6050510478237506,0.57109692396982,0.5591973244147157,0.581039755351682,0.40812870448772226,0.48723559445660103,0.6013422818791946,0.548993288590604,0.4602272727272727,0.5496476617552851,0.5793285055957867,0.598780487804878,0.6274509803921569,0.4789594491201224,0.49766511007338227,0.44571428571428573,0.6401925391095066,0.545928338762215,0.5324015247776366,0.5207100591715976,0.548936170212766,0.5214180206794683,0.5332419465387251,0.6047745358090185,0.5476529160739687,0.6189856957087126,0.5297450424929179,0.5655456417295813
"{'estimator__criterion': 'gini', 'estimator__max_depth': 10, 'estimator__max_features': 'log2', 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 20}",0.5463574829087396,0.07053194037806748,551,0.584070796460177,0.47921390778533635,0.5309973045822103,0.5880794701986755,0.6356821589205397,0.5865447419986937,0.5309734513274337,0.5769712140175219,0.6041131105398457,0.5849180327868853,0.5177664974619289,0.6253203485392107,0.5047410649161196,0.2916666666666667,0.6154769046190762,0.6086503387180824,0.5799739921976593,0.5547652916073968,0.6252377932783767,0.5800524934383202,0.5583284968078932,0.508400292184076,0.5624178712220762,0.5671447196870926,0.4623574144486692,0.47341587764020393,0.5444521019986216,0.4690831556503198,0.43977591036414565,0.6001330671989354
"{'estimator__criterion': 'gini', 'estimator__max_depth': 10, 'estimator__max_features': None, 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 2}",0.6634165661641962,0.015858013475519347,5,0.6821800367421923,0.6637824474660075,0.64625,0.6489493201483313,0.6633601983880967,0.6791767554479419,0.6738868832731648,0.6742514970059881,0.6715151515151515,0.6728855721393034,0.655,0.6658653846153846,0.6852976913730255,0.6507645259938838,0.6795881284070261,0.6540880503144654,0.6587648159700561,0.6467358145210494,0.6699629171817059,0.6625916870415648,0.63125,0.6461538461538462,0.6493663246831624,0.6675,0.660436137071651,0.6942249240121581,0.6646115906288532,0.6744615384615384,0.6241956241956242,0.6854001221747098
"{'estimator__criterion': 'gini', 'estimator__max_depth': 10, 'estimator__max_features': None, 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 5}",0.663526977776747,0.01572897932114556,3,0.6830165542611895,0.662962962962963,0.6454033771106942,0.6501854140914709,0.6633540372670808,0.6823956442831216,0.6734816596512327,0.6730538922155689,0.6703030303030303,0.6728855721393034,0.655840099937539,0.6690734055354994,0.6832826747720365,0.6503667481662592,0.6804123711340206,0.6536769327467001,0.6575342465753424,0.6471306471306472,0.6679035250463822,0.6617826617826618,0.6333541536539663,0.6457178065311152,0.6505441354292624,0.669576059850374,0.6625155666251556,0.6942249240121581,0.6641975308641975,0.6732429099876696,0.6237942122186495,0.684596577017115
